35,152,188,149791
47,115,639,62577
22,91,846,254437
31,68,1815,132637
72,29,1368,213581
76,99,1553,137739
32,27,715,632735
36,193,1664,447799
62,95,1761,646456
11,171,1641,823070
76,144,1978,122705
65,70,646,918845
74,29,1775,544195
8,15,1200,438297
16,21,664,635573
78,37,1411,761434
2,43,208,41245
56,85,1488,998159
48,61,1961,440048
75,182,279,684889
45,161,669,111789
28,104,1723,794407
75,20,1813,892370
32,184,1691,547326
45,76,735,707966
20,180,99,959558
15,173,1906,100073
84,147,1995,746999
51,148,281,488149
58,14,1906,930117
73,86,288,198960
11,136,571,49127
26,67,880,202763
37,169,873,446969
18,6,393,30615
87,93,1209,647694
8,178,1916,530878
35,180,1158,972960
54,153,729,773823
29,172,1155,318836
1,36,1356,759504
86,22,364,633113
87,51,310,758373
89,48,6,71164
24,188,1886,757254
89,112,112,851636
27,184,810,105654
69,29,882,922657
14,131,1115,708484
35,62,698,232890
23,114,900,669994
77,41,1883,609706
86,33,1721,534041
67,17,989,746331
22,43,843,221308
3,13,1650,54815
74,177,521,104493
89,48,1913,745172
26,44,1246,624877
91,25,1334,246557
47,189,1813,978146
54,2,1012,263293
18,110,1122,380533
82,93,1656,351519
32,51,231,586498
44,64,1306,291054
73,136,236,851224
45,17,1152,137023
91,92,1330,170087
35,183,791,313430
50,23,538,952621
92,28,1880,699837
97,92,1483,992799
41,12,1735,145374
82,67,1991,919778
48,13,1774,866433
12,52,1530,587630
83,42,1341,541059
18,91,1694,333172
0,152,1155,347857
80,26,1337,629996
24,74,298,359638
27,3,1079,886420
63,146,942,345035
98,61,239,864825
100,110,914,878551
49,78,1080,438567
45,148,1212,970451
26,5,475,247380
57,137,1885,305106
22,90,592,269464
11,21,1513,541147
42,123,1140,247914
7,30,1035,627605
29,139,933,308104
93,14,1224,165673
73,60,809,304032
26,147,210,943443
16,185,1331,209820
0,23,1401,236635
96,156,275,946893
63,198,1324,45978
69,192,1069,935244
65,100,1317,603721
31,97,1212,816052
40,103,925,402764
80,72,894,49126
21,55,1119,176134
73,169,780,650863
31,23,1905,938269
15,53,1736,180871
8,122,760,780719
86,112,1944,587481
32,117,464,138882
24,88,825,225877
13,126,1560,477720
56,138,1594,452776
79,123,207,323046
100,165,662,573258
70,81,1744,275347
84,109,1947,680826
2,103,354,351292
70,162,1889,670463
93,100,1445,425072
27,129,1284,299285
2,49,602,599020
40,28,432,847704
83,77,725,252197
34,44,260,155652
90,114,395,810008
62,94,1535,725132
90,16,806,635413
50,33,1326,898165
45,135,1675,478561
52,51,1531,415615
19,186,1863,676819
22,89,1835,614630
19,150,781,935762
69,99,1725,380076
20,161,1908,855355
72,6,884,565167
57,195,1603,296931
71,154,1413,528391
16,2,1010,847871
10,63,987,900398
31,144,1272,398145
19,184,30,807480
55,2,1056,549012
72,179,1028,986186
41,5,1686,40377
41,114,1327,215598
59,137,597,726454
89,79,899,527040
95,185,31,873987
73,31,1532,888823
31,149,1375,887400
30,156,1302,82376
99,91,387,484631
1,112,1485,356708
30,111,1439,318539
12,94,1170,185708
30,35,816,741537
84,6,313,822821
88,175,1422,43904
75,77,1536,339344
71,63,821,247971
59,103,1512,500521
39,129,1569,322472
13,170,1686,453812
13,186,1273,776907
47,42,877,405279
60,78,1973,541124
80,9,142,16579
24,143,67,540858
86,96,1358,367728
84,76,678,723184
97,150,58,209486
95,94,1771,751404
63,50,1867,659603
20,86,597,399963
10,48,1044,770003
3,196,1542,799296
0,126,575,747697
42,90,1761,626648
84,90,1304,116252
55,142,481,899921
36,61,1370,524511
70,151,1587,539542
66,173,1060,235689
1,166,1431,305690
16,195,1085,812214
17,13,1067,468658
60,25,259,616606
71,16,465,539074
91,60,1067,723715
12,133,504,717109
74,162,655,468464
39,31,273,152369
43,164,449,384975
89,47,745,430769
73,138,1871,302448
89,197,1679,967252
90,44,182,449271
55,111,1037,873418
96,102,402,698881
2,170,1747,526203
28,65,28,779337
94,118,1055,692321
27,65,497,140781
98,101,41,925103
14,157,349,980987
24,49,222,54955
100,83,205,417299
14,28,935,992002
41,80,529,396440
70,79,805,60773
42,12,961,466551
48,126,1232,454690
47,120,1378,938910
62,145,592,140171
20,115,1467,276309
36,62,760,218286
35,20,46,979804
87,133,692,14337
27,55,868,478120
10,143,526,863737
74,77,464,423341
50,23,1796,303801
16,72,272,66971
34,132,1906,45816
72,86,834,897929
100,178,901,817189
71,188,638,934514
77,19,590,936918
15,71,1608,39949
92,185,331,10701
18,45,828,60072
10,170,654,7377
20,120,1928,71836
37,121,1738,353837
85,11,995,793175
16,150,1778,645226
13,36,1795,413485
70,23,1463,840656
70,111,1994,556800
52,57,1265,136972
65,73,630,870398
90,8,504,789046
61,14,548,55883
73,137,1646,4942
47,57,1720,924699
49,189,1875,889310
66,99,189,306069
7,4,372,969652
3,189,1641,549813
61,78,1069,744348
80,35,672,371779
16,196,297,86072
72,11,914,230033
36,196,1173,64755
1,70,356,614588
44,148,740,797843
91,13,1168,297125
35,94,604,560035
83,86,1103,926500
93,48,223,931768
40,172,1238,728619
97,19,1281,502627
46,11,1977,297911
21,3,1818,383735
17,33,1546,68451
70,127,1977,23487
84,135,1408,802594
31,121,1097,517175
90,42,364,586233
79,106,892,73141
53,177,728,408148
32,200,869,125044
74,146,765,467013
78,198,584,695769
41,150,516,913961
15,22,581,12780
47,152,972,252272
28,20,1734,939553
17,45,1839,273506
17,192,1303,834027
37,63,480,483276
61,181,1391,899484
28,178,70,382423
52,78,1210,791165
94,150,1473,601874
18,186,1917,264777
24,97,1978,489997
18,67,303,749156
34,115,505,76673
51,72,1536,887517
3,9,1643,742159
74,100,1374,957251
30,168,1129,854544
57,95,1263,552924
0,143,1493,820058
80,38,459,125537
58,190,1705,841841
92,187,1509,802654
44,186,1081,877436
55,9,1481,44702
36,22,12,591656
18,145,475,480781
52,191,193,247556
89,168,1276,305557
9,117,170,760651
58,127,1149,135189
99,105,377,530205
43,167,43,928141
12,43,1799,922721
9,138,1694,954639
10,135,191,405534
5,156,994,406770
98,81,96,992003
49,118,1717,236173
92,151,624,677192
33,84,738,858044
28,2,1158,306792
44,187,409,396967
60,29,1621,171672
67,161,1493,894129
19,139,478,122572
44,123,1621,242011
78,181,62,942607
11,168,1211,495826
12,161,1655,657619
96,82,1041,421075
1,158,992,26385
25,22,739,249146
37,118,1238,961527
96,17,1954,839888
90,179,1437,264264
73,21,818,763363
30,140,105,330333
24,96,1548,236361
100,38,1915,79965
98,74,201,78145
18,171,85,531547
16,116,519,789164
62,13,35,40586
15,61,984,897411
6,126,326,757847
62,67,1425,14309
75,31,1968,268693
72,31,1402,606784
94,136,528,280897
68,148,1541,519160
73,59,1484,765028
51,73,1990,441686
20,176,1779,126055
1,160,274,63241
17,102,978,349851
36,29,1966,645427
33,70,111,400662
74,180,470,918797
20,31,799,466596
82,125,1274,589796
32,104,1026,351343
38,118,188,300506
89,189,83,263084
41,130,1749,340745
20,169,1774,558543
62,5,698,918831
10,85,886,526592
39,12,292,523545
24,59,1762,231776
91,104,914,337559
76,119,1459,653858
54,136,547,668262
90,20,1139,274266
18,65,1019,921234
1,181,1826,29122
45,159,1062,185456
82,56,163,300179
44,17,216,242496
14,197,234,711862
34,55,625,703759
32,88,1234,9677
89,55,942,520037
27,40,81,155725
27,165,201,270575
37,29,1826,722370
2,126,64,659220
66,81,15,83354
96,87,940,700206
8,93,1831,320064
92,180,286,849971
21,112,1086,115803
63,178,1725,587058
100,69,1576,747233
94,158,18,287220
91,179,56,990426
6,37,141,355429
59,182,38,97817
9,35,784,135591
53,139,342,714779
66,44,1912,51588
46,173,1147,838344
33,195,151,928123
36,54,618,320230
7,4,638,367179
68,52,1966,674844
69,55,1616,546925
50,59,84,663311
38,167,1934,771944
61,27,1157,514706
18,117,1669,779798
58,83,1371,730903
29,50,1109,767511
72,85,923,718833
71,84,1847,984851
60,32,444,339895
8,158,595,117899
27,148,535,315314
1,6,1784,22859
30,89,1267,225623
82,19,181,282406
94,196,116,154711
75,141,1667,115056
38,168,1055,175510
77,186,1529,85778
64,193,1184,330522
88,171,1966,340621
11,138,1762,186834
98,9,1115,112106
45,145,1098,919021
49,51,584,597408
86,26,1735,392233
57,82,1704,495206
55,177,1759,21017
64,68,1269,812860
57,67,1498,944274
72,183,750,306131
19,126,27,84052
16,193,781,923576
64,23,622,986610
84,36,265,620968
77,46,1706,584961
10,69,1815,261878
32,147,243,381536
14,170,706,941845
94,137,1883,369896
80,128,1187,955152
94,27,1766,76300
54,67,222,775228
79,71,1310,726463
76,130,1451,176937
51,57,1083,934383
21,63,1982,694229
24,115,1588,246193
71,187,434,216807
99,91,1100,36867
41,122,1412,339385
82,168,1362,115064
28,12,1644,294547
54,157,1455,277596
62,57,1137,857719
69,22,685,238563
41,44,1890,876677
29,117,625,909509
73,74,868,135520
81,163,143,734760
29,9,293,960963
80,199,1389,446888
18,77,678,240604
12,41,591,714151
66,163,702,622840
92,17,1117,926076
3,0,345,14067
0,141,1859,240969
73,161,1443,470641
20,152,1152,735309
92,154,1192,689994
82,181,1214,377625
90,153,1888,103410
44,79,1961,574842
74,14,769,573810
59,9,1932,340714
86,46,872,950706
68,179,1209,314638
30,63,359,72526
34,56,853,809729
95,88,138,732966
49,82,1217,477606
23,82,1444,461421
75,155,1877,519583
30,180,355,888128
35,105,183,152595
87,183,732,764893
27,198,1507,272785
57,89,1086,764123
19,95,671,375907
43,111,744,949630
70,143,174,701312
42,28,1239,480262
32,62,1614,626109
55,150,895,563935
34,49,1208,756158
91,0,1076,238246
58,151,1329,881732
34,176,1734,9160
93,191,325,294452
82,53,950,2065
55,187,1595,921123
72,41,1955,87149
57,105,1168,748767
17,46,409,405423
23,105,744,781093
22,152,830,656482
96,65,1760,891089
18,21,68,773608
56,93,690,80439
68,35,1413,307027
46,72,1315,827408
80,66,136,523003
64,153,1573,407037
90,55,513,339972
2,81,1944,442908
95,14,1567,353309
11,151,1382,765030
30,45,1984,889941
26,194,1904,519314
99,176,719,438837
7,120,1368,677237
33,198,1925,260153
47,162,1858,507788
13,60,829,557418
79,43,728,658015
97,98,782,800617
50,27,825,9638
64,117,196,889259
65,20,1347,872487
2,55,1311,33753
52,53,1897,623047
57,199,588,593675
24,151,1846,749826
83,151,1269,931005
22,134,1110,17742
13,60,444,500768
86,195,1011,379087
53,48,120,301807
40,5,775,704647
92,69,1776,82509
77,21,289,682178
39,93,102,51760
41,187,520,736393
85,124,729,832126
3,172,1344,15510
61,107,127,251237
0,110,1921,768114
60,190,319,916817
95,108,93,436729
28,199,479,536198
4,91,1888,837096
81,81,933,323351
23,148,68,696520
84,38,1624,801514
70,117,1060,508919
17,16,1729,275592
67,197,1691,2154
49,66,1785,847124
5,154,1367,274210
60,184,1139,886339
40,134,895,458781
56,22,1194,457430
14,77,1060,506999
36,7,124,550046
4,169,1539,312421
14,46,548,739964
98,142,1297,361302
46,78,1835,996370
44,83,529,942753
70,181,384,343174
69,146,647,260869
87,119,718,924124
31,92,650,864786
63,183,1063,244402
83,134,1845,273927
66,91,617,391722
7,151,792,268832
99,135,802,301306
38,183,1112,875802
39,117,1837,854750
27,137,1128,564216
90,59,1024,666447
88,187,911,849194
79,79,162,884664
56,60,264,593260
27,130,1144,809865
34,177,905,909342
2,163,981,670885
68,146,1705,453162
52,71,1005,832892
19,132,1969,166794
50,93,15,916380
70,71,1784,669585
40,62,1470,371402
78,64,1481,819906
50,188,1487,152276
9,67,183,129365
17,51,91,356508
33,94,932,870991
67,26,324,728453
78,116,748,896171
5,135,837,494775
43,108,122,829545
63,128,1645,664974
33,11,1619,110119
54,185,334,650524
80,178,608,193701
18,50,1771,675603
39,177,1819,296768
21,161,1784,628099
36,100,1748,618672
83,14,1185,62541
4,93,216,625688
31,181,987,792415
43,78,1048,81752
56,24,204,383995
50,31,261,740285
67,131,768,646570
91,72,1945,306082
74,175,1276,354713
0,187,1429,666133
83,5,1989,685643
18,119,516,280922
33,13,1456,842210
4,21,356,90428
45,188,911,594143
65,125,1134,584268
61,64,1578,754337
99,31,1149,767162
96,128,395,563173
89,34,731,780689
89,120,1598,909244
1,119,909,905321
48,135,1788,108207
40,172,892,158740
31,13,471,371406
32,16,494,464426
89,120,1644,699875
6,118,1046,640302
35,8,659,264904
84,50,1800,643472
80,104,1470,467663
6,33,73,734840
67,161,65,754554
70,179,1746,48526
50,55,1563,35092
89,11,350,693580
81,84,841,810079
46,120,1486,239095
9,167,1848,563036
31,198,1607,36547
91,74,760,93656
86,163,1992,500489
34,160,1098,21320
13,77,1084,469482
15,105,14,846611
59,67,373,147508
91,57,1113,377637
88,184,1899,74699
11,97,645,391625
92,66,243,739975
54,154,1528,590515
68,173,582,882539
84,87,75,210121
11,114,47,699146
25,109,726,918743
75,168,751,495029
7,16,640,212401
73,137,202,252290
27,10,1565,576439
93,64,739,55838
20,82,1559,868444
63,53,476,282909
37,144,808,25968
96,148,1989,836117
47,95,806,128896
6,30,215,185476
14,9,27,993041
31,192,701,707747
1,177,1506,238441
46,138,555,248457
98,119,44,632353
3,124,731,453777
39,110,5,267995
13,152,622,600117
82,39,1081,929562
15,173,848,735023
75,177,1292,26375
58,85,1959,19793
89,148,1161,719646
89,190,1210,731042
41,44,1710,223614
35,155,54,675256
17,5,1756,96045
29,96,703,933080
35,75,234,906649
13,36,244,628305
74,177,204,315995
55,114,791,243673
92,82,1620,282191
99,106,108,566692
0,85,1090,246075
50,119,1368,796873
83,7,939,957131
17,169,661,51047
51,172,236,525176
22,62,56,169728
87,149,319,271115
59,192,1618,182560
96,195,22,723483
90,12,832,795330
52,85,1753,953955
54,131,1695,72803
39,122,369,523132
43,111,1888,392630
35,89,920,379452
73,43,172,126361
25,38,1531,274613
41,17,1317,915210
78,121,36,665169
43,32,678,916238
18,18,76,818384
47,118,182,62914
32,145,1976,231396
73,141,760,953835
34,10,883,696622
15,66,1300,751066
25,176,1697,837094
48,82,60,435163
45,107,169,891410
25,175,1039,590605
42,103,1243,344832
5,86,1638,344090
59,17,519,201094
30,144,258,436247
11,103,1250,367137
30,79,1370,422876
92,157,772,321772
23,167,592,316618
73,110,526,137141
41,196,681,745009
87,181,763,690120
0,91,1001,827297
26,41,1787,704808
28,138,561,518528
18,101,981,953192
78,116,1613,62184
50,188,288,322825
47,41,1109,202266
84,197,851,207205
96,184,1062,181167
50,103,935,531372
11,20,975,450605
57,67,141,673236
44,116,976,770185
74,44,942,637677
100,198,1386,144154
62,55,1898,548037
2,63,1388,171855
28,25,1537,67623
62,102,884,939066
70,170,1621,552276
66,146,1070,203435
1,70,282,675415
37,1,1524,212448
3,56,1685,288941
28,152,1826,13124
99,20,1648,525639
21,33,1272,222523
92,66,968,351576
45,136,1217,67590
45,35,1975,62275
51,182,1198,922432
44,126,390,625059
50,154,1087,270085
90,62,405,276562
18,145,64,549316
87,14,1802,71864
80,191,885,986105
95,178,436,860365
89,137,1531,966678
39,76,1187,957417
59,30,408,48323
47,98,1658,588464
81,173,750,94711
16,53,412,832028
13,94,95,21895
38,136,781,560032
59,18,33,811194
29,73,1715,240043
1,172,368,614970
98,13,1916,705849
26,30,640,260373
69,77,1827,127545
34,165,1949,327037
54,117,1753,598415
70,46,1176,49606
14,11,218,528830
37,157,1961,652712
21,78,189,424313
99,187,725,873207
98,52,298,623912
60,16,703,153450
27,88,1972,882452
70,11,1503,904522
55,78,534,838672
99,165,107,621022
95,32,1535,553523
86,20,752,905574
83,28,242,735108
26,9,29,836778
60,145,123,434821
97,17,828,434748
17,146,1633,733346
41,38,1172,909818
17,155,1581,966403
72,147,1785,322401
54,44,1292,663798
62,136,1991,988726
70,166,807,819578
88,121,511,523498
13,196,1844,209938
65,87,1142,189883
42,122,1683,399064
31,137,1959,126285
4,145,890,338839
84,156,468,533481
21,155,1095,866497
66,29,374,240132
2,23,1044,494742
74,191,1916,496103
31,85,1673,780506
42,16,127,921399
11,57,600,184085
2,181,839,916610
27,57,612,885341
25,131,777,780735
68,171,1127,313246
20,9,863,374967
32,49,898,88509
29,139,385,289311
38,115,1673,881446
87,193,1978,253349
11,67,757,623186
72,21,432,588159
56,26,1919,441050
96,71,1076,810442
40,13,1198,474930
2,18,85,419897
2,113,1449,644846
8,132,1805,482832
0,37,1105,311702
33,16,622,918670
52,194,592,127456
8,61,1036,362176
21,124,555,37848
82,83,217,779371
87,111,641,902837
69,171,950,909208
53,13,1403,159145
27,42,1490,12168
47,6,1672,257479
27,139,590,358716
97,7,897,762858
30,197,1395,986224
80,193,1022,100278
100,164,1076,282543
79,46,428,448843
54,179,1919,648658
60,16,1415,77356
9,94,1092,813443
2,103,1930,522078
56,84,96,537750
33,143,1495,726438
38,154,1498,932407
2,42,1127,643859
43,162,979,839341
57,85,796,81078
33,167,1619,794618
31,5,1416,841917
93,123,39,411387
18,66,1130,10819
97,186,1156,732491
60,97,1663,93137
68,62,809,252111
43,79,1634,556184
5,88,1040,685234
31,84,39,430236
61,169,1262,651513
18,160,1229,148222
42,117,1900,451623
17,109,1760,318499
33,161,535,733058
59,150,1427,610600
44,34,1263,666327
30,199,1691,133380
61,31,1297,210866
23,187,229,164334
23,46,769,411776
79,79,1050,5744
15,97,78,624160
26,185,988,426929
30,58,1938,725952
41,143,1179,118662
71,61,296,273889
40,166,1492,911834
31,73,110,437047
70,195,1102,492561
25,153,264,430749
84,160,540,107688
47,101,1390,349631
27,111,383,278069
2,146,1669,500555
46,156,1264,163010
38,178,1367,887139
66,10,865,404397
10,152,28,326803
94,131,1448,320486
55,160,1299,362556
80,187,575,181801
96,43,1595,350046
68,19,1992,118649
22,93,910,108672
3,181,428,301417
92,37,1269,869171
63,84,1808,505767
56,195,1375,172048
31,13,1225,219794
93,60,1295,267878
99,59,1212,629806
35,132,622,467596
3,100,577,470660
67,141,991,879849
81,193,197,425644
24,117,352,816489
26,124,602,775979
54,94,1006,124775
39,185,1051,704064
83,172,1134,120573
78,134,1609,905603
49,22,715,896268
97,168,1305,145024
86,14,690,449773
33,49,989,802902
44,76,667,929593
85,85,768,871563
42,110,41,372905
61,169,723,316114
88,165,1307,940957
63,95,1181,721118
98,43,22,468279
30,73,1247,404703
65,199,1093,171742
94,122,564,746121
72,47,970,50393
50,39,1693,917852
54,173,550,576448
20,55,1994,876792
98,48,635,253697
98,85,1909,687736
18,19,1735,137055
48,138,1860,848880
87,147,697,752932
31,149,953,130783
0,13,1142,882091
27,172,958,683108
24,161,82,819406
79,166,1933,126892
4,177,1091,528583
45,51,1257,309204
80,27,1676,229713
8,83,952,358254
9,47,1961,243258
63,18,1025,842263
22,119,1312,891821
1,195,1430,127485
58,177,886,817632
92,115,1585,677524
89,83,1444,674786
91,138,1808,772410
38,103,282,425251
87,136,1827,437324
56,38,611,868060
64,140,132,903028
33,113,708,374590
75,111,1873,473491
80,165,1283,856674
42,44,1359,676151
84,43,966,413115
86,43,469,795752
38,138,614,383364
95,145,1089,141312
54,2,1472,491550
42,119,1365,334310
59,139,1766,470392
23,181,432,99430
16,123,301,921514
83,77,771,567037
17,104,776,241410
50,70,1799,698536
42,168,487,576946
54,53,1379,6779
45,138,1471,692094
32,144,363,758369
69,163,1113,141156
46,116,1927,574123
3,113,186,113557
18,14,948,437735
99,65,1716,155048
9,112,1384,154713
29,167,1598,596544
20,149,1886,986196
54,27,1304,641312
82,24,760,809163
71,177,929,374981
3,155,255,836222
2,34,695,369235
16,64,1109,37021
0,142,1511,987116
13,77,1744,799796
80,110,377,912221
3,38,713,255769
3,76,1401,673070
7,81,1523,521464
2,160,1539,280792
24,148,651,815839
62,22,1770,19171
36,42,827,408888
63,169,1797,973621
24,65,826,543511
53,179,1741,969093
100,34,477,781071
99,175,1860,526318
61,141,1378,555531
99,92,149,143458
65,38,1308,339134
13,36,1250,60953
39,3,1013,988293
45,112,1907,292722
76,127,1266,221466
17,152,1490,447278
72,166,30,530154
11,30,1637,690781
33,44,1430,943423
12,140,1748,801475
47,19,65,578794
16,172,1840,906970
39,84,902,692682
48,109,356,460789
94,184,559,977609
6,136,229,206007
84,141,234,539623
6,148,1674,195947
64,15,1264,343493
2,107,279,817802
53,139,1600,523176
31,145,147,795290
97,186,824,761471
76,195,1122,147810
27,145,1181,714514
79,81,447,725663
81,39,1769,457235
57,5,1403,647475
32,82,1209,130727
16,155,1925,3174
58,60,1202,700971
55,198,1331,690207
58,41,1660,240723
13,72,1495,796442
0,75,327,479756
49,31,1757,321483
57,86,1249,117614
97,92,688,348181
85,191,1130,861479
99,16,675,705307
16,7,532,949812
27,159,1029,417262
7,182,253,920394
39,19,687,536136
55,58,1709,250132
82,70,1005,659193
85,61,917,504243
1,157,946,644821
57,107,940,806730
7,8,1971,659723
67,35,1754,468879
79,87,958,551201
16,85,744,266575
41,93,991,899404
75,104,158,318459
48,188,1919,321735
74,56,1248,478870
8,18,212,310195
6,25,1168,427948
73,15,410,90211
9,54,1870,587997
3,80,1762,366270
92,72,1689,244251
53,149,1026,376261
38,154,432,930830
42,121,1138,769990
77,158,126,932672
30,108,1667,278058
83,58,1634,461651
34,173,738,39628
51,159,1124,388569
42,161,1475,591090
56,31,1626,975303
0,118,1772,363269
1,130,1307,248325
19,173,355,963819
7,69,763,737387
71,127,462,656360
67,179,969,138702
66,115,335,763973
67,107,1960,546267
48,80,520,184983
77,33,305,644149
32,130,1003,427806
9,158,1988,454114
69,50,819,940611
6,12,1130,983449
5,17,1304,467837
62,176,1760,208691
63,117,23,563297
68,104,257,427324
29,46,290,307913
74,47,1857,735038
85,149,152,512212
40,122,1792,730378
79,72,822,981745
89,69,507,349149
75,107,901,305939
77,68,1159,89181
30,108,353,665045
46,23,180,639180
22,136,199,894919
52,126,1284,10908
100,55,321,189947
60,97,538,918238
47,134,1903,398447
76,85,554,341664
84,138,868,136133
25,41,1380,470189
73,77,1724,628437
89,65,1641,967982
11,132,1869,279750
11,141,602,626369
24,183,619,726569
72,74,923,908198
49,112,479,449913
81,89,1762,174126
41,127,672,214683
89,93,519,407187
50,142,339,348618
67,77,126,361632
60,64,872,31058
30,85,497,620779
94,111,926,900859
45,184,178,281501
76,106,1814,709117
24,151,202,681346
32,156,721,1073
75,153,1364,880522
83,19,1424,672433
86,89,110,633048
15,159,765,54096
70,84,861,624459
41,192,116,363608
31,146,465,986561
64,116,794,920660
26,25,1432,407502
22,108,1473,914409
79,85,231,430683
22,58,1038,388669
43,114,512,820735
40,81,1305,308824
95,99,1712,252985
77,162,1383,249101
55,182,1515,712263
83,147,1628,831779
81,150,1055,976540
36,162,1303,806816
75,144,1804,609367
80,63,258,582796
59,146,115,525982
56,37,413,129052
81,38,737,972477
11,107,821,701706
49,166,1637,778640
8,0,367,480678
60,145,1534,812698
64,112,1310,797563
48,150,975,870684
84,66,325,966939
69,164,1636,515526
10,10,986,673493
63,27,190,450028
37,119,1651,85807
28,54,1272,543387
82,10,262,468234
23,150,879,58806
81,97,111,959510
39,191,1311,656375
29,200,1415,573751
78,170,1273,520746
93,41,1774,529032
71,179,1320,125981
74,135,173,682494
0,146,365,443244
32,32,886,778393
1,58,1862,936992
54,17,1105,434146
7,14,1358,17693
50,0,1958,586663
71,18,1093,763580
84,188,448,16733
50,162,1119,405455
20,48,1621,658733
77,124,1981,176975
85,98,162,116257
91,198,291,44920
26,141,813,673144
32,23,1872,946882
37,107,355,271294
1,174,1591,267384
66,98,568,139945
97,187,1420,336708
82,126,1117,681842
42,97,1725,442413
59,35,1683,25919
35,117,449,434427
65,145,1548,427012
40,172,1726,387605
32,38,1663,467826
34,60,1451,231342
22,115,1080,949192
100,91,983,977498
70,154,864,156758
78,116,1828,718301
100,51,1353,953944
46,95,1312,419422
68,3,759,3822
9,58,593,152698
54,35,358,53510
81,114,1687,518334
3,72,935,599007
86,170,1161,158551
62,100,299,648823
95,23,1278,97262
32,40,1005,36303
26,87,1415,289364
84,77,1888,684381
36,43,1677,810582
71,0,1459,219747
26,18,784,6312
94,61,1141,795788
37,108,1107,168363
1,64,1811,534933
4,196,760,193908
56,24,940,126701
19,85,452,770940
38,98,959,799491
17,125,1024,797899
14,47,64,959418
31,50,941,452151
100,195,949,393418
52,169,1475,673461
57,60,319,565098
84,19,1234,149877
44,139,314,539059
19,200,955,5133
96,102,406,526462
60,150,1669,21940
96,107,1316,6843
32,164,522,263426
25,86,1215,907115
39,128,1539,312684
74,122,1697,564516
27,174,969,459674
61,102,1430,801493
9,120,574,604336
25,88,1852,731173
52,182,1285,614665
98,47,246,260883
52,128,1196,632563
7,102,1660,667714
18,53,418,752804
77,188,1395,473701
9,93,194,265680
73,112,1871,714813
5,189,1878,675608
35,178,954,124235
23,179,266,332267
73,166,1789,748875
79,69,573,514671
89,0,336,832102
25,122,802,623943
56,56,1074,496370
53,184,943,555785
74,12,1316,248408
92,95,171,543256
26,60,1838,975400
7,25,1488,132488
71,178,1828,566334
99,25,1970,984081
24,102,1386,121133
49,2,594,713633
89,16,590,494800
5,200,1516,267093
28,9,1177,945423
78,36,625,75333
63,94,1294,922864
53,130,120,135630
37,166,1863,381890
8,135,325,104745
35,10,401,639618
35,133,101,407483
44,142,291,98915
52,122,273,779451
12,42,1536,414052
72,21,455,590334
66,18,1039,793716
70,150,508,922393
4,185,67,134497
82,77,1098,614512
100,143,552,450055
50,104,1168,892330
69,91,677,593513
81,174,1485,10540
19,94,1870,693239
1,21,1739,10327
34,50,1848,910187
22,124,67,821135
91,168,820,89708
61,90,1986,613940
77,132,11,693474
5,3,690,917431
75,178,1636,308976
63,84,1224,412726
59,75,705,233902
59,64,1357,714328
26,119,8,728018
69,160,815,231080
48,86,693,772175
67,69,1371,777836
25,74,190,493735
50,149,278,839703
49,182,1597,649555
72,147,1004,570825
38,77,1833,985149
43,103,356,307306
73,68,285,570084
62,125,122,13998
40,63,1524,305322
10,192,792,890023
7,50,848,891756
10,169,1685,987784
46,185,808,584300
55,50,1829,929938
86,192,1649,489167
4,156,1217,689491
59,61,93,208785
68,87,99,17701
39,99,1699,950698
79,131,467,564471
45,21,1352,507447
30,85,1476,674967
78,10,1894,247028
64,28,198,423747
44,3,663,494391
4,27,1314,903015
20,29,1158,158108
54,47,1090,133341
20,167,1467,279747
60,102,1348,20200
96,8,1194,292899
1,16,1058,968342
99,184,646,92170
88,63,1693,185906
16,15,1484,337903
97,32,1748,35295
36,68,135,672896
96,176,748,827362
37,46,460,325591
56,84,203,493384
86,22,1545,258929
20,148,1623,560196
63,133,1336,531745
65,113,357,621891
93,0,1227,268547
19,25,165,539863
20,169,285,69678
91,71,83,717996
22,160,20,758391
10,105,713,338151
1,53,1870,356905
89,185,1832,294905
2,29,1180,47188
35,118,1555,166203
71,144,1428,468153
68,154,644,282669
77,125,1421,831585
60,189,1016,284770
47,6,1307,310962
86,18,196,639782
5,190,258,203559
57,183,1810,7875
31,107,1846,951178
24,56,1355,275821
60,187,160,254112
11,97,813,371032
79,109,1443,641801
94,113,436,242794
60,89,28,772012
95,3,115,228881
18,116,93,848102
14,174,449,444926
42,87,713,229985
39,163,1343,649756
16,44,1463,240536
1,145,104,797571
16,114,98,245468
62,138,1785,118552
60,148,1458,115681
35,99,1229,431059
93,66,398,153522
27,97,914,259547
6,109,777,838631
21,113,1798,316470
67,178,980,219782
72,155,387,927232
2,175,1946,103497
45,173,78,851586
62,101,1476,24018
84,18,634,431532
97,99,568,175458
12,158,313,293039
47,97,1922,768310
75,36,673,696481
88,4,1914,480140
77,163,1495,237003
94,190,630,759994
19,6,223,396962
10,43,836,947953
90,42,1371,881490
85,169,1988,679576
85,57,759,774363
83,75,277,292190
63,161,1707,588452
88,118,1278,963795
76,137,358,936649
36,13,1400,377407
66,56,1895,752304
25,195,1121,695810
31,50,1820,145110
65,30,1248,427166
62,167,1017,617272
75,133,516,834378
83,150,732,117279
92,122,295,72362
29,147,1232,492733
